Wall time,Step,Value
1750777179.8408568,143252,0.6689826846122742
1750777308.958619,143474,0.7437106966972351
1750777344.9912179,143535,0.8175963163375854
1750777372.0055943,143581,0.7041515111923218
1750777467.5294738,143743,0.7239891886711121
1750777468.5906067,143745,0.6752519607543945
1750777555.6209795,143894,0.7421131134033203
1750777730.2354522,144194,0.8185849189758301
1750777764.2599335,144252,0.7708926200866699
1750777774.0608664,144269,0.6497373580932617
1750777863.4347408,144421,0.7280540466308594
1750777867.4219313,144428,0.7662791013717651
1750778187.115517,144977,0.8640438318252563
1750778312.0586355,145191,0.7706681489944458
1750778348.0577781,145253,0.6972031593322754
1750778596.2389896,145681,0.6283284425735474
1750778653.0806215,145778,0.6023237109184265
1750778758.2916744,145957,0.8951913118362427
1750778865.070781,146137,0.5850548148155212
1750778872.5828733,146150,0.7064864635467529
1750778971.3129303,146320,0.6275210380554199
1750779099.7854042,146541,0.7473106384277344
1750779162.650034,146648,0.7331609725952148
1750779238.416707,146777,0.818503737449646
1750779506.653885,147237,0.7464580535888672
1750779743.8181605,147643,0.7206177711486816
1750779810.705597,147758,0.6808863878250122
1750779957.3621323,148010,0.7856543660163879
1750780056.228506,148177,0.8006711006164551
1750780270.9164426,148547,0.7884759306907654
1750780300.7436907,148597,0.9629445672035217
1750780411.3405185,148789,0.7707909345626831
1750780428.663038,148819,0.8689399361610413
1750780534.799102,149001,0.801074743270874
1750780587.3437128,149092,0.7607061862945557
1750780714.3326013,149309,0.5697439908981323
1750781031.6427915,149851,0.6195809841156006
1750781115.4298897,149993,0.8616793155670166
1750781123.2303314,150006,0.65317302942276
1750781316.7832894,150333,0.8125510215759277
1750781363.8376777,150414,0.6790115237236023
1750781370.5077443,150425,0.7421060800552368
1750781447.9619079,150558,0.7423913478851318
1750781636.6233292,150880,0.6511433124542236
1750781706.854346,151002,0.7741613984107971
1750781716.735775,151019,0.6218024492263794
1750781983.594445,151477,0.7422411441802979
1750782079.6687226,151640,0.8794108629226685
1750782281.3719618,151987,0.6566031575202942
1750782333.0186484,152075,0.7852169275283813
1750782372.9224412,152143,0.822218656539917
1750782415.412575,152215,0.7143380045890808
1750782678.758485,152670,0.680656909942627
1750782687.0034366,152684,0.720453679561615
1750782732.2009633,152762,0.7548811435699463
1750782854.1854866,152974,0.8221722841262817
1750783514.073779,154105,0.7525801062583923
1750783830.127713,154656,0.6542771458625793
1750784097.1025841,155118,0.6013322472572327
1750784212.3449156,155316,0.6785926222801208
1750784231.3147416,155349,0.6725984811782837
1750784303.107378,155473,0.6767975091934204
1750784319.8621073,155503,0.6523223519325256
1750784418.644717,155676,0.7722190618515015
1750784551.6849172,155909,0.8936004638671875
1750784796.09849,156328,0.6393523216247559
1750784833.0764365,156392,0.7562637329101562
1750784845.4208324,156413,0.8134241700172424
1750785090.2069516,156831,0.7283564805984497
1750785141.5310426,156917,0.7583482265472412
1750785453.1708174,157451,0.6174606680870056
1750785484.2032626,157504,0.6520583033561707
1750785701.5274072,157879,0.7180858254432678
1750785785.0035465,158022,0.7607818841934204
1750785862.4760392,158156,0.7651189565658569
1750786064.1255994,158499,0.7692554593086243
1750786282.7277896,158870,0.7767155170440674
1750786341.1002057,158969,0.5623188614845276
1750786381.0632448,159038,0.7732765674591064
1750786518.596217,159274,0.7463126182556152
1750786519.1864324,159275,0.6043244004249573
1750786717.9270308,159615,0.697709321975708
1750786736.1976855,159646,0.8185650110244751
1750786833.1689382,159809,0.7577823400497437
1750787107.762003,160276,0.6650722026824951
1750787227.3002613,160481,0.7725181579589844
1750787376.857446,160736,0.7246170043945312
1750787451.8286176,160866,0.8853694200515747
1750787453.5654905,160869,0.7964612245559692
1750787476.720731,160909,0.7779344320297241
1750787755.3878334,161388,0.7118727564811707
1750787776.353467,161424,0.7140771150588989
1750787798.353931,161461,0.8170604705810547
1750787888.1586297,161616,0.6712026596069336
1750788041.0131977,161878,0.6979272365570068
1750788063.602369,161917,0.704209566116333
1750788223.4833193,162193,0.7376630902290344
1750788227.6074111,162200,0.8581975698471069
1750788279.9482253,162289,0.8137771487236023
1750788504.9397547,162673,0.7039549350738525
1750788552.3698516,162755,0.7962091565132141
1750788848.95089,163267,0.787530779838562
1750788851.809506,163272,0.7410081624984741
1750788861.9008875,163289,0.664668619632721
1750788892.9036572,163343,0.70419842004776
1750789076.6922896,163658,0.6836249828338623
1750789175.0934916,163827,0.7980750203132629
1750789204.8325346,163879,0.6987395286560059
1750789292.0834336,164027,0.7536599040031433
1750789396.4752762,164207,0.6998989582061768
1750789432.7552938,164268,0.7784242630004883
1750789450.328601,164299,0.638218879699707
1750789547.0782468,164467,0.8530861139297485
1750789550.5469909,164473,0.690382719039917
1750789608.0092547,164573,0.7133504152297974
1750789865.991323,165016,0.7147400379180908
1750789958.2883306,165174,0.7017590999603271
1750790081.4707432,165386,0.7803957462310791
1750790193.3731937,165577,0.7610599994659424
1750790303.0974221,165767,0.6850001811981201
1750790330.19399,165813,0.7678101658821106
1750790422.5281706,165968,0.7399465441703796
1750790500.539105,166101,0.7144528031349182
1750790966.7810988,166898,0.6678057909011841
1750791203.1155908,167306,0.7480711936950684
1750791453.9883509,167734,0.7309238910675049
1750791535.8569124,167871,0.7555285692214966
1750791593.7724423,167970,0.6935867071151733
1750791607.5696115,167994,0.6550610065460205
1750791670.9288473,168102,0.6750639081001282
1750791674.4886675,168108,0.7043078541755676
1750791787.3444815,168299,0.7381777763366699
1750791917.050703,168520,0.6916904449462891
1750792064.7542336,168770,0.6878018379211426
1750792122.9514966,168869,0.859062910079956
1750792156.1116166,168925,0.7727230191230774
1750792222.0991728,169037,0.7122820019721985
1750792261.0320656,169103,0.7531747817993164
1750792287.5977972,169149,0.6699483394622803
1750792431.461796,169396,0.6649882197380066
1750792507.3797147,169526,0.8015254735946655
1750792519.1850522,169546,0.7821674346923828
1750792585.9716506,169659,0.7228580117225647
1750792689.699944,169837,0.6692754626274109
1750792862.4088252,170133,0.7264228463172913
1750792907.116281,170209,0.6445420384407043
1750792927.7948508,170245,0.8287298679351807
1750792990.2389266,170349,0.6243318915367126
1750793072.6195714,170491,0.5879015922546387
1750793112.240179,170559,0.7614014744758606
1750793185.8242836,170684,0.7367096543312073
1750793217.0727684,170738,0.8161962628364563
1750793219.8479548,170743,0.8317714929580688
1750793299.3495877,170877,0.6834157109260559
1750793393.3174832,171039,0.7106856107711792
1750793512.2413087,171242,0.7194598913192749
1750793553.6730826,171313,0.6545966863632202
1750794188.050977,172393,0.6335221529006958
1750794236.7289088,172477,0.7467591762542725
1750794295.6826174,172578,0.7026328444480896
1750794366.5841289,172701,0.6648061275482178
1750794539.3479881,172996,0.6619910001754761
1750794568.2718008,173045,0.7581626176834106
1750794643.591997,173172,0.8244509696960449
1750794652.729275,173188,0.7356917262077332
1750794733.0030801,173325,0.8029412031173706
1750794903.907914,173616,0.7429611682891846
1750794927.7800953,173657,0.6575369238853455
1750794992.4931192,173768,0.6789112091064453
1750795098.2179618,173947,0.698293924331665
1750795226.8244464,174169,0.6603420972824097
1750795434.5361645,174524,0.7879440784454346
1750795638.702573,174872,0.5639810562133789
1750795731.629866,175029,0.7388427257537842
1750795938.9852288,175384,0.6036132574081421
1750796001.83843,175491,0.7186727523803711
1750796008.1530037,175502,0.6825003623962402
1750796118.0207243,175692,0.7343124151229858
1750796119.7521443,175695,0.6877112984657288
1750796173.6687474,175788,0.8359086513519287
1750796634.8371594,176581,0.7768099308013916
1750796643.982552,176597,0.7210255861282349
1750796656.148869,176618,0.7910482287406921
1750796703.3134792,176697,0.6492680311203003
1750797177.51916,177510,0.7434200048446655
1750797180.0543146,177514,0.7129441499710083
1750797190.9902601,177533,0.7578195333480835
1750797279.622439,177682,0.6759288907051086
1750797340.7805655,177787,0.6683292388916016
1750797408.9325252,177903,0.7553543448448181
1750797562.6817796,178166,0.7982969880104065
1750797593.560665,178219,0.6890766620635986
1750797852.0255961,178663,0.6189574003219604
1750798048.7108016,178996,0.7497122287750244
1750798108.6911404,179098,0.7711197137832642
1750798162.789977,179191,0.836846113204956
1750798411.7019987,179614,0.7018184065818787
1750798600.8757758,179938,0.7411531209945679
1750798610.9119077,179956,0.6363306641578674
1750798651.712886,180024,0.7867680191993713
1750798995.7619138,180610,0.7466975450515747
1750799084.8421686,180763,0.73381507396698
1750799101.5221486,180792,0.7894707918167114
1750799342.903906,181204,0.7224690914154053
1750799441.1673417,181371,0.6907747983932495
1750799469.9352171,181420,0.8270468711853027
1750799621.8937743,181680,0.7727639675140381
1750799645.2679045,181719,0.692780613899231
1750799723.0195937,181851,0.725077748298645
1750799759.2255318,181912,0.6765726804733276
1750799839.5658867,182051,0.7876954078674316
1750799873.1384087,182108,0.8079397082328796
1750799895.1075656,182146,0.7340099215507507
1750799914.6818647,182179,0.6908189058303833
1750799954.8797266,182248,0.7478319406509399
1750800062.5683875,182432,0.712174654006958
1750800265.892577,182781,0.725867748260498
1750800413.08192,183034,0.814687967300415
1750800926.3666255,183912,0.7798762321472168
1750800928.099541,183915,0.7833728194236755
1750800950.1387281,183953,0.7327660918235779
1750801050.1717153,184126,0.7520654797554016
1750801268.6326137,184501,0.7515799403190613
1750801438.705073,184794,0.7880094051361084
1750801660.1916392,185173,0.8075993061065674
1750801871.4426,185532,0.7488552331924438
1750801946.5878236,185661,0.7750004529953003
1750801958.680389,185682,0.7704463005065918
1750801996.094575,185746,0.8196786642074585
1750802001.7923286,185756,0.6795492172241211
1750802099.766768,185923,0.5972917079925537
1750802287.058927,186244,0.6433860063552856
1750802386.315819,186415,0.7740456461906433
1750802429.7895603,186489,0.7123643159866333
1750802463.3363407,186547,0.7149176597595215
1750802482.9255586,186580,0.6133869886398315
1750802529.4307709,186660,0.6982356905937195
1750802647.2181594,186862,0.768401026725769
1750802740.8247535,187022,0.6970808506011963
1750802955.2084565,187391,0.7349128723144531
1750803025.4082901,187512,0.7559499144554138
1750803073.8677242,187596,0.66958087682724
1750803088.5232215,187621,0.7925510406494141
1750803265.9565985,187926,0.6822583079338074
1750803424.0869036,188196,0.8012127876281738
1750803445.6894538,188233,0.7001090049743652
1750803463.8486795,188265,0.7142159938812256
1750803465.568624,188268,0.7667664289474487
1750803549.1746001,188410,0.6463172435760498
1750803602.7491949,188503,0.7327688336372375
1750803648.1990514,188578,0.5959854125976562
1750803816.948676,188866,0.7786979675292969
1750803928.131368,189057,0.6805282831192017
1750803932.534924,189065,0.7008937001228333
1750803938.6300297,189076,0.7099949717521667
1750803949.8609173,189096,0.6613363027572632
1750804005.796969,189193,0.741424024105072
1750804149.085374,189438,0.7320716381072998
1750804172.3611443,189478,0.6651028394699097
1750804321.9527419,189734,0.6921614408493042
1750804953.145038,190817,0.6795883774757385
1750805081.0657036,191036,0.8167454600334167
1750805146.2848883,191149,0.797519326210022
1750805248.2199757,191323,0.8560747504234314
1750805390.8289263,191570,0.7518587112426758
1750805582.2054124,191900,0.6966935992240906
1750805632.3064332,191987,0.8069366216659546
1750805650.1685958,192018,0.677428662776947
1750805732.3880875,192160,0.6634862422943115
1750805738.0780451,192170,0.6203212141990662
1750805758.7472837,192206,0.7573021650314331
1750805947.2664425,192528,0.7519032955169678
1750806019.055536,192652,0.82961106300354
1750806044.4513705,192696,0.811855673789978
1750806122.4317555,192830,0.7019075155258179
1750806123.6017787,192832,0.6164648532867432
1750806158.772491,192893,0.6242029666900635
1750806254.343061,193057,0.7907429933547974
1750806296.7088683,193130,0.6518725156784058
1750806575.9093888,193611,0.7538967132568359
1750806601.7668781,193655,0.7285350561141968
1750806658.7205317,193754,0.7026643753051758
1750806706.1813617,193835,0.6436882019042969
1750806714.9824,193850,0.7422086000442505
1750806778.1796212,193959,0.6324586868286133
1750806798.4175212,193994,0.6736782789230347
1750807043.327972,194414,0.6702023148536682
1750807134.8833106,194570,0.7317145466804504
1750807240.4086297,194751,0.6482044458389282
1750807262.0180175,194788,0.6855912208557129
1750807477.6138794,195156,0.6746706962585449
1750807508.163185,195209,0.912057101726532
1750807548.3700697,195277,0.807439923286438
1750807586.7841759,195343,0.6790292263031006
1750807629.061195,195415,0.7310159206390381
1750807662.8228848,195473,0.6926237344741821
1750807761.3998578,195641,0.680087685585022
1750807763.1912465,195644,0.7949098348617554
1750807898.069511,195876,0.7300342321395874
1750807952.8916776,195970,0.6914979219436646
1750807955.9552388,195975,0.616483211517334
1750808059.3616252,196153,0.8055272698402405
1750808125.0009103,196266,0.6656796336174011
1750808127.9715414,196271,0.7936781644821167
1750808341.344114,196636,0.6816892027854919
1750808573.6431875,197031,0.7253299951553345
1750808619.026788,197110,0.5696271657943726
1750808946.584309,197671,0.6598068475723267
1750808981.5003633,197733,0.6943271160125732
1750809079.6671412,197903,0.8175163865089417
1750809132.8225887,197993,0.8003483414649963
1750809186.062588,198084,0.6790836453437805
1750809373.6478648,198403,0.6682412624359131
1750809494.8640072,198609,0.7019871473312378
1750809720.4309072,198992,0.7249741554260254
1750809884.8030446,199274,0.8104777932167053
1750809945.7757792,199380,0.7368894815444946
1750809993.6709445,199463,0.7272992134094238
1750810060.8070228,199580,0.7074066400527954
1750810121.6180472,199684,0.7805026769638062
1750810140.4324944,199716,0.6821091175079346
1750810324.04707,200032,0.7810050249099731
1750810412.412698,200184,0.6580007076263428
